REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2026-08-12 01:45:00,7515.95,80.0,TRADE
NSW1,2026-08-12 01:50:00,7455.8,80.0,TRADE
NSW1,2026-08-12 01:55:00,7456.14,80.0,TRADE
NSW1,2026-08-12 02:00:00,7396.06,73.2,TRADE
NSW1,2026-08-12 02:05:00,7411.34,80.0,TRADE
NSW1,2026-08-12 02:10:00,7396.32,80.0,TRADE
NSW1,2026-08-12 02:15:00,7389.35,80.0,TRADE
NSW1,2026-08-12 02:20:00,7365.5,80.0,TRADE
NSW1,2026-08-12 02:25:00,7322.71,80.0,TRADE
NSW1,2026-08-12 02:30:00,7296.11,78.3,TRADE
NSW1,2026-08-12 02:35:00,7261.77,78.3,TRADE
NSW1,2026-08-12 02:40:00,7219.57,78.63,TRADE
NSW1,2026-08-12 02:45:00,7209.53,76.81,TRADE
NSW1,2026-08-12 02:50:00,7202.27,75.34,TRADE
NSW1,2026-08-12 02:55:00,7216.71,75.39,TRADE
NSW1,2026-08-12 03:00:00,7235.29,75.44,TRADE
NSW1,2026-08-12 03:05:00,7215.26,74.87,TRADE
NSW1,2026-08-12 03:10:00,7275.79,76.78,TRADE
NSW1,2026-08-12 03:15:00,7291.81,73.2,TRADE
NSW1,2026-08-12 03:20:00,7299.72,73.2,TRADE
NSW1,2026-08-12 03:25:00,7351.72,76.58,TRADE
NSW1,2026-08-12 03:30:00,7290.38,76.54,TRADE
NSW1,2026-08-12 03:35:00,7262.73,77.08,TRADE
NSW1,2026-08-12 03:40:00,7276.29,77.82,TRADE
NSW1,2026-08-12 03:45:00,7292.77,79.6,TRADE
NSW1,2026-08-12 03:50:00,7296.94,80.0,TRADE
NSW1,2026-08-12 03:55:00,7291.95,79.48,TRADE
NSW1,2026-08-12 04:00:00,7289.6,80.0,TRADE
NSW1,2026-08-12 04:05:00,7262.88,80.47,TRADE
NSW1,2026-08-12 04:10:00,7308.24,80.0,TRADE
NSW1,2026-08-12 04:15:00,7300.69,83.99,TRADE
NSW1,2026-08-12 04:20:00,7295.15,84.16,TRADE
NSW1,2026-08-12 04:25:00,7345.24,84.15,TRADE
NSW1,2026-08-12 04:30:00,7278.41,80.0,TRADE
NSW1,2026-08-12 04:35:00,7345.56,83.99,TRADE
NSW1,2026-08-12 04:40:00,7361.51,83.99,TRADE
NSW1,2026-08-12 04:45:00,7366.3,86.66,TRADE
NSW1,2026-08-12 04:50:00,7454.79,88.88,TRADE
NSW1,2026-08-12 04:55:00,7468.63,83.99,TRADE
NSW1,2026-08-12 05:00:00,7542.17,91.93,TRADE
NSW1,2026-08-12 05:05:00,7559.36,82.52,TRADE
NSW1,2026-08-12 05:10:00,7609.29,84.79,TRADE
NSW1,2026-08-12 05:15:00,7710.13,85.86,TRADE
NSW1,2026-08-12 05:20:00,7773.64,90.49,TRADE
NSW1,2026-08-12 05:25:00,7812.47,91.72,TRADE
NSW1,2026-08-12 05:30:00,7827.28,91.66,TRADE
NSW1,2026-08-12 05:35:00,7966.6,100.82,TRADE
NSW1,2026-08-12 05:40:00,8054.33,101.1,TRADE
NSW1,2026-08-12 05:45:00,8128.01,102.92,TRADE
NSW1,2026-08-12 05:50:00,8181.87,101.1,TRADE
